id,Y
49999,0.18101559579372406
50000,0.05231842026114464
50001,0.05117310956120491
50002,0.08342448621988297
50003,0.12009257078170776
50004,0.13338202238082886
50005,0.11517643928527832
50006,0.0660896748304367
50007,0.06623400747776031
50008,0.1532125473022461
50009,0.05999913066625595
50010,0.11115328967571259
50011,0.05710739642381668
50012,0.10511969774961472
50013,0.07316417247056961
50014,0.07988037168979645
50015,0.05287811532616615
50016,0.13602274656295776
50017,0.09526779502630234
50018,0.1413349211215973
50019,0.06555534899234772
50020,0.10383380949497223
50021,0.06620658934116364
50022,0.05397872254252434
50023,0.07104936987161636
50024,0.06577015668153763
50025,0.061458345502614975
50026,0.11115517467260361
50027,0.05210573971271515
50028,0.05619518831372261
50029,0.13873860239982605
50030,0.14236237108707428
50031,0.07006396353244781
50032,0.0600958876311779
50033,0.05155126377940178
50034,0.09481655806303024
50035,0.05763978883624077
50036,0.07778368145227432
50037,0.10466987639665604
50038,0.05627186596393585
50039,0.06258196383714676
50040,0.12306343019008636
50041,0.054713744670152664
50042,0.13957080245018005
50043,0.11420275270938873
50044,0.05763458460569382
50045,0.05613739788532257
50046,0.052467383444309235
50047,0.15679286420345306
50048,0.05709611624479294
50049,0.0708993673324585
50050,0.05616730824112892
50051,0.16269268095493317
50052,0.06021392345428467
50053,0.0685204342007637
50054,0.08967321366071701
50055,0.08363503962755203
50056,0.055078692734241486
50057,0.12324598431587219
50058,0.0901915431022644
50059,0.05131598189473152
50060,0.05531688407063484
50061,0.055272720754146576
50062,0.0744912326335907
50063,0.05521783232688904
50064,0.0730791911482811
50065,0.21499156951904297
50066,0.06878679990768433
50067,0.13100548088550568
50068,0.053011663258075714
50069,0.05929478630423546
50070,0.0903141126036644
50071,0.14570800960063934
50072,0.060925740748643875
50073,0.05740043520927429
50074,0.09408007562160492
50075,0.09222238510847092
50076,0.05197746306657791
50077,0.054409511387348175
50078,0.051560718566179276
50079,0.10190103948116302
50080,0.07117950916290283
50081,0.3176451623439789
50082,0.10136857628822327
50083,0.06444577872753143
50084,0.12494441121816635
50085,0.05738256871700287
50086,0.05470378324389458
50087,0.1275312751531601
50088,0.21709346771240234
50089,0.052166491746902466
50090,0.25385287404060364
50091,0.40150949358940125
50092,0.1004297137260437
50093,0.06071000173687935
50094,0.06594803184270859
50095,0.06889291107654572
50096,0.05477119982242584
50097,0.05636054649949074
50098,0.05147610604763031
50099,0.060463644564151764
50100,0.19029630720615387
50101,0.12170279771089554
50102,0.059797242283821106
50103,0.08549192547798157
50104,0.07683593779802322
50105,0.07108961790800095
50106,0.19578543305397034
50107,0.06428875029087067
50108,0.37860333919525146
50109,0.054854366928339005
50110,0.1340869516134262
50111,0.23323126137256622
50112,0.05608158931136131
50113,0.09342513978481293
50114,0.05615171417593956
50115,0.057424336671829224
50116,0.06447755545377731
50117,0.05520205572247505
50118,0.08480054885149002
50119,0.07991200685501099
50120,0.09675376862287521
50121,0.05568820983171463
50122,0.05768786743283272
50123,0.13512103259563446
50124,0.09653171896934509
50125,0.05933218076825142
50126,0.13614927232265472
50127,0.09968678653240204
50128,0.06662549078464508
50129,0.10615431517362595
50130,0.05283490940928459
50131,0.05465618893504143
50132,0.11112818866968155
50133,0.05881268158555031
50134,0.09570134431123734
50135,0.05974981188774109
50136,0.07374284416437149
50137,0.051493220031261444
50138,0.06364454329013824
50139,0.05529455468058586
50140,0.06133392080664635
50141,0.05795151740312576
50142,0.051847971975803375
50143,0.061836447566747665
50144,0.08849925547838211
50145,0.08575596660375595
50146,0.06689915806055069
50147,0.05117310956120491
50148,0.3465383052825928
50149,0.0844796821475029
50150,0.05490206182003021
50151,0.3552403151988983
50152,0.0848788172006607
50153,0.059220023453235626
50154,0.053063564002513885
50155,0.05335208401083946
50156,0.23825868964195251
50157,0.08470774441957474
50158,0.05161978304386139
50159,0.32540586590766907
50160,0.20193524658679962
50161,0.08159147202968597
50162,0.07092795521020889
50163,0.11620550602674484
50164,0.05131598189473152
50165,0.058258332312107086
50166,0.15035480260849
50167,0.05197097733616829
50168,0.07211049646139145
50169,0.12946881353855133
50170,0.07421956211328506
50171,0.05283912271261215
50172,0.07407841831445694
50173,0.07014886289834976
50174,0.11027742922306061
50175,0.061829112470149994
50176,0.05779244750738144
50177,0.07207874208688736
50178,0.05252313241362572
50179,0.2758914530277252
50180,0.05112166330218315
50181,0.09702076017856598
50182,0.059134259819984436
50183,0.24801771342754364
50184,0.058929700404405594
50185,0.07562659680843353
50186,0.1415766477584839
50187,0.06280934065580368
50188,0.3042297661304474
50189,0.05156421661376953
50190,0.12670674920082092
50191,0.053487058728933334
50192,0.05131598189473152
50193,0.08148661255836487
