id,Y
49999,0.8331536375434657
50000,0.9903086899804944
50001,0.9925490239387915
50002,0.9649631331546965
50003,0.9096393463230376
50004,0.9097606407383265
50005,0.8904450830466015
50006,0.9796010125988772
50007,0.9773953920437204
50008,0.8222235925148621
50009,0.9843450577769713
50010,0.9346546192881018
50011,0.9858999410647032
50012,0.9329090778327332
50013,0.9675342369950783
50014,0.957556556540728
50015,0.9895363786326614
50016,0.8701135761043371
50017,0.9509701373253987
50018,0.8764978168913997
50019,0.9759051644950895
50020,0.9227822747439146
50021,0.9776837422677823
50022,0.9886214756968124
50023,0.9482925063914158
50024,0.982457286858034
50025,0.9857802731184154
50026,0.9201604320806777
50027,0.9949884232520974
50028,0.9873354526617181
50029,0.9012230154777635
50030,0.9058924199415053
50031,0.9671180251949583
50032,0.9731024130448092
50033,0.9965610450017848
50034,0.9371998370814105
50035,0.9896412183961396
50036,0.974321493806573
50037,0.9170923128792862
50038,0.9891598186640155
50039,0.9813440101614507
50040,0.9150090071185631
50041,0.9811007110472779
50042,0.8545148514760016
50043,0.9347359192833354
50044,0.9862458373483741
50045,0.9884202114706507
50046,0.9914894009658142
50047,0.8457746114274152
50048,0.9813408804511278
50049,0.9780681086082152
50050,0.9882847325222114
50051,0.7729074563699981
50052,0.9797959224830212
50053,0.9803590064903125
50054,0.9465216120530895
50055,0.9434990620671211
50056,0.9847861140401293
50057,0.9133294718036414
50058,0.9536136909314041
50059,0.9976785106206787
50060,0.9811384773077917
50061,0.9890824879617016
50062,0.9720071689701553
50063,0.9901542487510759
50064,0.9658745608437721
50065,0.8170491145567914
50066,0.9691224859442481
50067,0.8891553349473466
50068,0.9776111526560144
50069,0.9858963417456984
50070,0.9457032304003977
50071,0.891169852892473
50072,0.9783800270958062
50073,0.984396948329258
50074,0.9286426621047859
50075,0.9391718884100769
50076,0.9893670636865174
50077,0.9913416423803547
50078,0.9938820700332508
50079,0.9260836368360146
50080,0.9663678442591854
50081,0.7070043196936672
50082,0.8913607634178217
50083,0.981578837480991
50084,0.9077704090230116
50085,0.982667233462574
50086,0.9947192239163252
50087,0.8927190177492652
50088,0.7546613699211514
50089,0.9942814156581103
50090,0.7490948264297316
50091,0.520598787160048
50092,0.9493918697962421
50093,0.9771338848185047
50094,0.9807943930383167
50095,0.9697630943737151
50096,0.9882285822157574
50097,0.9858830694808609
50098,0.9966077105801245
50099,0.985218801323594
50100,0.7764040319944492
50101,0.8406088964304141
50102,0.9843357600754454
50103,0.9520830870570338
50104,0.9351272825444696
50105,0.9613501924682863
50106,0.8623207465652636
50107,0.9851119489195239
50108,0.6865502442288255
50109,0.99054577610554
50110,0.9214339954406644
50111,0.799096845087939
50112,0.989266650088962
50113,0.9075299445390091
50114,0.9912846376079216
50115,0.984683112949596
50116,0.9774106529180885
50117,0.9906825155294916
50118,0.9561509443842227
50119,0.9520245582683085
50120,0.9319848758008394
50121,0.9877561052664874
50122,0.9897189333842035
50123,0.9112505800454624
50124,0.9366047691258143
50125,0.9814414328719475
50126,0.8286937958416168
50127,0.9422111780924873
50128,0.9798464029837849
50129,0.9261684954448681
50130,0.9891245016455722
50131,0.9937828390588151
50132,0.9463528931144274
50133,0.9820033687174007
50134,0.9463788315089031
50135,0.982293838447349
50136,0.946577125783871
50137,0.9974222487285019
50138,0.9850500220878323
50139,0.9890800335663069
50140,0.967321517552949
50141,0.9846117841957561
50142,0.9911932427098997
50143,0.9801751686566964
50144,0.9506174711303699
50145,0.9563507944522991
50146,0.9697089919647133
50147,0.9975301303228093
50148,0.5976920228018116
50149,0.9591420958649439
50150,0.9913398561247573
50151,0.6410783124080134
50152,0.9271663625121003
50153,0.9867468070152334
50154,0.9932087709981425
50155,0.9936178992020268
50156,0.7428341657748001
50157,0.9685188640108887
50158,0.9975487164849028
50159,0.739195226276573
50160,0.8243832014388112
50161,0.973837719461096
50162,0.9833323120875486
50163,0.931381171197346
50164,0.99791154041523
50165,0.9751475727295527
50166,0.8743247058543422
50167,0.9959570889048699
50168,0.9733690220370973
50169,0.8952718839859745
50170,0.960132405034933
50171,0.9941691672648706
50172,0.9651665528220054
50173,0.9782958622616685
50174,0.9347640747036646
50175,0.9657715015005713
50176,0.9848977668243206
50177,0.9796685862953655
50178,0.9877141974997192
50179,0.6479918319261436
50180,0.9877944041588076
50181,0.9339588393653103
50182,0.9853900017437877
50183,0.7183472598994999
50184,0.98682862238122
50185,0.9708669102866747
50186,0.8583229392574894
50187,0.9697249017338129
50188,0.6639377218049137
50189,0.9954864203561029
50190,0.9078700265296625
50191,0.9953729754388635
50192,0.9981724132334276
50193,0.9517628724238153
50194,0.9938304895275314
50195,0.7485372445282023
50196,0.9038388504478411
50197,0.9572145513918425
50198,0.9980646369045771
50199,0.9146034095695748
50200,0.7298923000011439
50201,0.9670104863924833
50202,0.9644417389712201
50203,0.9791057571993768
50204,0.9208320514762808
50205,0.9814385341191659
50206,0.9820805665797769
50207,0.9801641845089782
50208,0.9977593080565744
50209,0.893682367193335
50210,0.9687199867606993
50211,0.9752172483618907
50212,0.8938203614014596
50213,0.9629485338777019
50214,0.9832797304448281
50215,0.925201146186861
50216,0.9912826434687004
50217,0.990936130010297
50218,0.9834327563465628
50219,0.987380748665788
50220,0.9240432347051023
50221,0.9710803404765946
50222,0.8963072838848382
50223,0.9911986788057715
50224,0.9841323734320238
50225,0.9327202010386502
50226,0.7024272763312275
50227,0.9918584159525623
50228,0.9777183680866425
50229,0.9936114717410366
50230,0.9919238126573886
50231,0.8137603655455462
50232,0.991956531568862
50233,0.9778948093642557
50234,0.7961010033109192
50235,0.9254003484196797
50236,0.9836743967208713
50237,0.9674319419015192
50238,0.9950002818444433
50239,0.7465877429211034
50240,0.9898295496371012
50241,0.9740311939408474
50242,0.9881883614144528
50243,0.9961788503948941
50244,0.9798363074157235
50245,0.9357396183977994
50246,0.994202706782833
50247,0.6191993914187311
50248,0.9889563880101281
50249,0.9412099024647186
50250,0.9779962814560548
50251,0.9602547930754561
50252,0.9977721343375142
50253,0.9950813374761528
50254,0.9912692042105664
50255,0.9397908729426346
50256,0.991640863887941
50257,0.9915095377551002
50258,0.9796584226487413
50259,0.8985622650011652
50260,0.8407412526424272
50261,0.9849302658382273
50262,0.9556115795064665
50263,0.9713523153289381
50264,0.9832330530821923
50265,0.9943040410944173
50266,0.9907934403997161
50267,0.991772260514018
50268,0.9962140169551668
50269,0.709840476283146
50270,0.954104146201848
50271,0.9927751430584948
50272,0.9861164183734966
50273,0.5487410913084202
50274,0.9769719073107659
50275,0.8758047854533176
50276,0.9946795835981248
50277,0.7608224267336391
50278,0.49471189513940195
50279,0.9843552262360653
50280,0.9783570825652478
50281,0.9879098715860499
50282,0.9466833737634236
50283,0.8084816903395199
50284,0.9777586141871918
50285,0.8936534427694384
50286,0.9750448931373823
50287,0.8028352794618652
50288,0.9874825574739216
50289,0.9601951340227696
50290,0.9500158325739542
50291,0.9819419562372194
50292,0.9845912324695486
50293,0.9805390451750187
50294,0.988684913127675
50295,0.8677765506011267
50296,0.9944003392076635
50297,0.9720887099931518
50298,0.9877882524643923
50299,0.9915635576321182
50300,0.9260107922443831
50301,0.9958389868761568
50302,0.994238112568588
50303,0.962197674496702
50304,0.5374713204099535
50305,0.5158738785888696
50306,0.7127591999278278
50307,0.9862558901203946
50308,0.944723928126104
50309,0.9700318949790172
50310,0.995536779010782
50311,0.9267143120293846
50312,0.9869512880978889
50313,0.9434983122638003
50314,0.9565093089798404
50315,0.9048683584143095
50316,0.9576433535187594
50317,0.8792794764658591
50318,0.9659602334212186
50319,0.9093806051280388
50320,0.9868300054290849
50321,0.9857759316077407
50322,0.9218658022771085
50323,0.9689038430765957
50324,0.9047132559226412
50325,0.9196123086213752
50326,0.9413726962497784
50327,0.9510451502673853
50328,0.9964727209111015
50329,0.9308149977806737
50330,0.991659483430856
50331,0.9890561869392451
50332,0.8134350779435507
50333,0.9099531647209608
50334,0.9765017284109886
50335,0.9714036271256826
50336,0.5506533005317993
50337,0.944301484985072
50338,0.9882066518202471
50339,0.7394286702368885
50340,0.9212749031863047
50341,0.963173096512251
50342,0.961500847190916
50343,0.9941883080290969
50344,0.9696509923312535
50345,0.8493341916929759
50346,0.6552148248987297
50347,0.935562970291542
50348,0.9489336238894837
50349,0.9873262063412924
50350,0.9926350526942692
50351,0.9820039207895243
50352,0.9002844030183358
50353,0.992407759684568
50354,0.9789443306782224
50355,0.9678006940004177
50356,0.9429261078472094
50357,0.8455678626292829
50358,0.8446023028216344
50359,0.9585062342002388
50360,0.9877128119232168
50361,0.969202031647503
50362,0.9748030049746389
50363,0.8699553550909076
50364,0.9705623014188842
50365,0.8017709270069904
50366,0.9412241132844463
50367,0.9589083586905119
50368,0.9640990085590677
50369,0.8880032355426164
50370,0.8363040038816411
50371,0.9901696132574972
50372,0.9781677410942747
50373,0.9155031447730682
50374,0.9776213981534736
50375,0.9474112879888013
50376,0.8533443042706407
50377,0.9900279643054388
50378,0.9743524638229921
50379,0.8518091113187238
50380,0.9748325999928991
50381,0.6746816078981465
50382,0.9824675154222918
